Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,34,New Jersey,041,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH CC OR PERIPHERAL NEUR",196,123335,22816.066327,18247.556122
State,34,New Jersey,042,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITHOUT CC/MCC",72,105271.58333,18166.458333,15013.236111
State,34,New Jersey,052,SPINAL DISORDERS AND INJURIES WITH CC/MCC,23,112224.26087,19931.043478,14186.956522
State,34,New Jersey,054,NERVOUS SYSTEM NEOPLASMS WITH MCC,507,90388.609467,13918.428008,10868.177515
State,34,New Jersey,055,NERVOUS SYSTEM NEOPLASMS WITHOUT MCC,98,74200.632653,10245.265306,7733.1020408
State,34,New Jersey,056,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,619,130423.91761,21285.106624,18156.025848
State,34,New Jersey,057,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,885,79634.568362,12039.141243,9736.4124294
State,34,New Jersey,058,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH MCC,46,83651.478261,17412.76087,13823.108696
State,34,New Jersey,059,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH CC,72,85890.791667,12098.569444,8052.3333333
State,34,New Jersey,060,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITHOUT CC/MCC,66,65028.530303,9756.7121212,5954.0151515
State,34,New Jersey,061,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",155,167257.71613,27854.529032,24381.554839
State,34,New Jersey,062,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",252,140593.52778,19414.253968,15304.940476
State,34,New Jersey,063,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",53,116615.66038,15248.754717,12689.018868
State,34,New Jersey,064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,2268,129453.44224,19324.109347,16031.419753
State,34,New Jersey,065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,2189,80774.331201,9927.7249886,7462.4285062
State,34,New Jersey,066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,659,61440.273141,7298.4886191,4844.7132018
State,34,New Jersey,067,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITH MCC,50,91900.92,16106.06,13954.16
State,34,New Jersey,068,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITHOUT MCC,134,75647.425373,9123.7835821,6930.4626866
State,34,New Jersey,069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,950,64323.847368,7954.1810526,6006.1357895
State,34,New Jersey,070,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,394,100932.03299,17230.294416,14588.175127
State,34,New Jersey,071,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,338,68720.887574,9810.8402367,7785.2307692
State,34,New Jersey,072,NONSPECIFIC CEREBROVASCULAR DISORDERS WITHOUT CC/MCC,80,48147.6,8281.475,5495.25
State,34,New Jersey,073,CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,228,84229.45614,15134.254386,12095.513158
State,34,New Jersey,074,CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,455,65344.512088,10004.635165,7809.6175824
State,34,New Jersey,077,HYPERTENSIVE ENCEPHALOPATHY WITH MCC,42,85938.642857,15927.095238,14004.761905
State,34,New Jersey,078,HYPERTENSIVE ENCEPHALOPATHY WITH CC,67,83096.626866,8818.9253731,6951.9850746
State,34,New Jersey,079,HYPERTENSIVE ENCEPHALOPATHY WITHOUT CC/MCC,14,58056.285714,7284.2142857,5177.7142857
State,34,New Jersey,080,NONTRAUMATIC STUPOR AND COMA WITH MCC,20,137290.9,24366.95,21617.1
State,34,New Jersey,082,TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,308,154137.23377,27437.766234,20803.922078
State,34,New Jersey,083,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,266,102497.01128,13868.233083,10963.323308
State,34,New Jersey,084,TRAUMATIC STUPOR AND COMA >1 HOUR WITHOUT CC/MCC,130,71200.653846,10647.384615,7161.2692308
State,34,New Jersey,085,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,362,126002.55525,22794.450276,19678.082873
State,34,New Jersey,086,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,439,86243.357631,13546.32574,10147.931663
State,34,New Jersey,087,TRAUMATIC STUPOR AND COMA <1 HOUR WITHOUT CC/MCC,168,51681.184524,9177.8035714,6340.7202381
State,34,New Jersey,088,CONCUSSION WITH MCC,15,73332.6,20055.4,9603.6
State,34,New Jersey,089,CONCUSSION WITH CC,52,92025.384615,21979.596154,7531.6346154
State,34,New Jersey,090,CONCUSSION WITHOUT CC/MCC,11,63753.272727,10729.363636,5513
State,34,New Jersey,091,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,405,96804.350617,16449.098765,13715.874074
State,34,New Jersey,092,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,616,71581.922078,9499.3814935,7329.0876623
State,34,New Jersey,093,OTHER DISORDERS OF NERVOUS SYSTEM WITHOUT CC/MCC,220,59577.681818,7946.9227273,6002.2954545
State,34,New Jersey,094,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH MCC,34,215239.88235,33642.323529,30754.529412
State,34,New Jersey,095,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH CC,23,115845.82609,23120.565217,20854.391304
State,34,New Jersey,096,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITHOUT CC/MCC,11,100055.09091,20697.818182,18681.272727
State,34,New Jersey,097,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH MCC,46,261946.19565,38935.23913,35149.347826
State,34,New Jersey,098,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH CC,28,162232.82143,23840.535714,20505.071429
State,34,New Jersey,100,SEIZURES WITH MCC,756,125965.24868,19506.929894,16198.28836
State,34,New Jersey,101,SEIZURES WITHOUT MCC,1061,69452.808671,9394.7040528,6914.8803016
State,34,New Jersey,102,HEADACHES WITH MCC,25,86567.04,13166.8,11441.36
State,34,New Jersey,103,HEADACHES WITHOUT MCC,159,56304.389937,9475.3836478,5532.3081761
State,34,New Jersey,115,EXTRAOCULAR PROCEDURES EXCEPT ORBIT,20,74167.5,22861.3,19475.6
State,34,New Jersey,121,ACUTE MAJOR EYE INFECTIONS WITH CC/MCC,17,82090.882353,13023.411765,10481.823529
State,34,New Jersey,123,NEUROLOGICAL EYE DISORDERS,118,63005.423729,7988.6864407,5691.8474576
State,34,New Jersey,124,OTHER DISORDERS OF THE EYE WITH MCC,28,68789.714286,13857.464286,11563.571429
State,34,New Jersey,125,OTHER DISORDERS OF THE EYE WITHOUT MCC,104,53084.971154,8812.7211538,6463.2692308
State,34,New Jersey,137,MOUTH PROCEDURES WITH CC/MCC,16,93875.1875,19797.125,14959.75
State,34,New Jersey,140,MAJOR HEAD AND NECK PROCEDURES WITH MCC,12,144621.58333,35627.75,32685.5
State,34,New Jersey,141,MAJOR HEAD AND NECK PROCEDURES WITH CC,40,108965.925,28439.475,21320.475
State,34,New Jersey,142,MAJOR HEAD AND NECK PROCEDURES WITHOUT CC/MCC,14,75431.857143,20179.785714,17818.714286
State,34,New Jersey,143,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH MCC",24,237142.41667,32389.958333,28250.208333
State,34,New Jersey,144,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH CC",44,102714.68182,18460.681818,14799
State,34,New Jersey,145,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITHOUT CC/MCC",15,89089.733333,14277.666667,11903.066667
State,34,New Jersey,146,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITH MCC",47,152484.38298,23840.978723,19822.191489
State,34,New Jersey,147,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITH CC",18,89835.444444,14762.777778,9726.1111111
State,34,New Jersey,149,DYSEQUILIBRIUM,486,56502.041152,7227.3065844,5222.0740741
State,34,New Jersey,150,EPISTAXIS WITH MCC,26,109528,13596.961538,11427.692308
State,34,New Jersey,151,EPISTAXIS WITHOUT MCC,79,50638.518987,7653.443038,5762.1139241
State,34,New Jersey,152,OTITIS MEDIA AND URI WITH MCC,73,67470.630137,12062.753425,9387.1917808
State,34,New Jersey,153,OTITIS MEDIA AND URI WITHOUT MCC,128,51647.195313,6936.1640625,4933.15625
State,34,New Jersey,154,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH MCC",76,85354.539474,15420.026316,13188.473684
State,34,New Jersey,155,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH CC",111,63702.720721,8940.1261261,6588.6576577
State,34,New Jersey,156,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITHOUT CC/MCC",38,42440.026316,6375.4736842,4299.0789474
State,34,New Jersey,157,DENTAL AND ORAL DISEASES WITH MCC,49,95979.816327,17967.489796,14539.306122
State,34,New Jersey,158,DENTAL AND ORAL DISEASES WITH CC,106,55851.745283,9349.509434,6979.8113208
State,34,New Jersey,159,DENTAL AND ORAL DISEASES WITHOUT CC/MCC,21,36731,8307.047619,5520.6190476
State,34,New Jersey,163,MAJOR CHEST PROCEDURES WITH MCC,293,251686.69625,45703.348123,39923.235495
State,34,New Jersey,164,MAJOR CHEST PROCEDURES WITH CC,455,117011.48352,24893.276923,20521.378022
State,34,New Jersey,165,MAJOR CHEST PROCEDURES WITHOUT CC/MCC,226,89635.168142,19179.752212,14381.876106
State,34,New Jersey,166,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH MCC,253,245196.97628,41195.383399,34391.41502
State,34,New Jersey,167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,143,104551.67133,17767.342657,14620.202797
State,34,New Jersey,168,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,69,83496.550725,14181.637681,10583.275362
State,34,New Jersey,175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,845,97432.998817,14961.764497,11938.635503
State,34,New Jersey,176,PULMONARY EMBOLISM WITHOUT MCC,590,63656.210169,8477.6881356,6157.6169492
State,34,New Jersey,177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,9844,103996.16162,20098.876067,17245.940268
State,34,New Jersey,178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,2149,68519.843183,12552.696603,10243.465798
State,34,New Jersey,179,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,496,55471.080645,9499.6229839,7578.2983871
State,34,New Jersey,180,RESPIRATORY NEOPLASMS WITH MCC,607,105086.63921,17041.728171,13850.177924
State,34,New Jersey,181,RESPIRATORY NEOPLASMS WITH CC,260,89966.534615,11596.7,8788.6846154
State,34,New Jersey,183,MAJOR CHEST TRAUMA WITH MCC,98,85224.22449,16235.744898,13044.795918
State,34,New Jersey,184,MAJOR CHEST TRAUMA WITH CC,260,69876.838462,11799.207692,7855.4384615
State,34,New Jersey,185,MAJOR CHEST TRAUMA WITHOUT CC/MCC,76,49929.184211,11613.355263,5191.8157895
State,34,New Jersey,186,PLEURAL EFFUSION WITH MCC,228,105175.69298,15340.539474,12591.517544
State,34,New Jersey,187,PLEURAL EFFUSION WITH CC,165,67566.872727,9853.3515152,8100.6606061
State,34,New Jersey,188,PLEURAL EFFUSION WITHOUT CC/MCC,22,63795.863636,7340.7272727,5729.9090909
State,34,New Jersey,189,PULMONARY EDEMA AND RESPIRATORY FAILURE,1752,86445.163242,12100.488584,9934.2420091
State,34,New Jersey,190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,2611,77358.278437,10549.91306,8281.3355036
State,34,New Jersey,191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,1035,66082.129469,8423.4125604,6430.294686
State,34,New Jersey,192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,265,54824.649057,6766.9207547,4750.8301887
State,34,New Jersey,193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,3887,89442.518137,12590.920247,10064.690764
State,34,New Jersey,194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,1701,62667.539095,8244.2610229,6088.5273369
State,34,New Jersey,195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,327,49040.244648,6477.8165138,4398.3944954
State,34,New Jersey,196,INTERSTITIAL LUNG DISEASE WITH MCC,360,99289.058333,16045.477778,13793.883333
State,34,New Jersey,197,INTERSTITIAL LUNG DISEASE WITH CC,74,67468.662162,9420.1756757,7485.0540541
State,34,New Jersey,199,PNEUMOTHORAX WITH MCC,178,120944.7191,17889.837079,14302.258427
State,34,New Jersey,200,PNEUMOTHORAX WITH CC,226,70925.309735,11478.792035,8161.2522124
State,34,New Jersey,201,PNEUMOTHORAX WITHOUT CC/MCC,25,45352.64,7893.08,6113.36
State,34,New Jersey,202,BRONCHITIS AND ASTHMA WITH CC/MCC,932,63872.050429,9012.2457082,6851.5396996
State,34,New Jersey,203,BRONCHITIS AND ASTHMA WITHOUT CC/MCC,152,49335.335526,6957.8421053,4766.4144737
State,34,New Jersey,204,RESPIRATORY SIGNS AND SYMPTOMS,175,56343.177143,7515.6457143,5931.6228571
State,34,New Jersey,205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,305,95790.268852,16771.331148,13443.301639
State,34,New Jersey,206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,207,59539.067633,9228.7342995,6934.3864734
State,34,New Jersey,207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,598,395007.16221,65194.392977,57042.906355
State,34,New Jersey,208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,1142,177721.99124,26811.362522,23225.207531
State,34,New Jersey,215,OTHER HEART ASSIST SYSTEM IMPLANT,138,438857.13043,112074.18116,86819.065217
State,34,New Jersey,216,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,181,485315.35912,100812.33702,86792.38674
State,34,New Jersey,217,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,80,332331.425,62822.8875,54806.7375
State,34,New Jersey,218,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,13,210255.61538,57875.384615,55219.923077
State,34,New Jersey,219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,274,393634.05109,84011.131387,70988.408759
State,34,New Jersey,220,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,250,266942.108,53611.532,46027.34
State,34,New Jersey,221,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,22,213157.36364,48594.045455,36576.136364
State,34,New Jersey,222,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITH AMI, HF OR SHOCK WITH MC",45,433583.73333,84294.222222,67876.822222
State,34,New Jersey,224,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT AMI, HF OR SHOCK WITH",39,360789.69231,76636.307692,63110.230769
State,34,New Jersey,225,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT AMI, HF OR SHOCK WITH",23,334529.69565,51998.782609,48887.26087
State,34,New Jersey,226,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITH MCC,141,326283.94326,69138.992908,57693.326241
State,34,New Jersey,227,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,81,227450.32099,47889.518519,45210.790123
State,34,New Jersey,228,OTHER CARDIOTHORACIC PROCEDURES WITH MCC,92,266622.78261,52979.586957,46648.021739
State,34,New Jersey,229,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,110,144250.69091,31059.409091,29051.718182
State,34,New Jersey,231,CORONARY BYPASS WITH PTCA WITH MCC,16,471152.6875,90796.0625,71456.25
State,34,New Jersey,233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,204,357652.81373,76794.186275,61435.578431
State,34,New Jersey,234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITHOUT MCC,226,261414.92478,51561.234513,41711.79646
State,34,New Jersey,235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,291,294765.85567,62778.213058,50686.835052
State,34,New Jersey,236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,469,199543.80384,41012.025586,32644.859275
State,34,New Jersey,239,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH MCC,245,261413.75918,46290.820408,40475.518367
State,34,New Jersey,240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,137,183501.43066,27452.131387,21553.262774
State,34,New Jersey,242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,583,178917.82847,33981.144082,30420.053173
State,34,New Jersey,243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,633,128134.24803,22514.780411,19572.578199
State,34,New Jersey,244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,276,110815.30797,18472.952899,15523.471014
State,34,New Jersey,245,AICD GENERATOR PROCEDURES,30,240235.9,51297.233333,45024.133333
State,34,New Jersey,246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,1220,186416.27951,30808.75082,26266.441803
State,34,New Jersey,247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,1499,127007.78986,18963.481654,15256.504336
State,34,New Jersey,250,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITH MCC,102,158737.98039,25011.892157,22001.637255
State,34,New Jersey,251,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITHOUT MCC,88,112860.35227,16854.545455,13360.056818
State,34,New Jersey,252,OTHER VASCULAR PROCEDURES WITH MCC,712,206421.02669,33770.557584,29152.484551
State,34,New Jersey,253,OTHER VASCULAR PROCEDURES WITH CC,444,158444.08559,25571.418919,21742.304054
State,34,New Jersey,254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,147,99365.659864,17621.455782,14091.22449
State,34,New Jersey,255,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH MCC,38,156493.97368,24302.684211,21614.578947
State,34,New Jersey,256,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH CC,44,113215.27273,16463.818182,12304.886364
State,34,New Jersey,258,CARDIAC PACEMAKER DEVICE REPLACEMENT WITH MCC,21,107206.09524,29337.142857,25052.619048
State,34,New Jersey,259,CARDIAC PACEMAKER DEVICE REPLACEMENT WITHOUT MCC,27,99755.259259,18509.296296,16602.037037
State,34,New Jersey,260,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH MCC,83,165383.92771,35703.710843,31340.686747
State,34,New Jersey,261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC,85,108561.81176,19153.023529,15374.329412
State,34,New Jersey,262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITHOUT CC/MCC,32,90190.4375,16690.8125,13618.125
State,34,New Jersey,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,390,192989.71795,31741.761538,27029.964103
State,34,New Jersey,265,AICD LEAD PROCEDURES,11,172409.27273,31789.909091,29061.818182
State,34,New Jersey,266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,495,382394.15354,67966.117172,63147.187879
State,34,New Jersey,267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,1510,263132.3351,51813.145695,47989.770861
State,34,New Jersey,268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC,64,346960.3125,68413.1875,59132.390625
State,34,New Jersey,269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,289,180028.67474,40075.948097,35046.425606
State,34,New Jersey,270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,580,271035.91724,51216.3,44634.056897
State,34,New Jersey,271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,402,174995.58209,33456.68408,28657.206468
State,34,New Jersey,272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,121,104199.61983,25215.429752,19923.809917
State,34,New Jersey,273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,194,193768.52577,37684.247423,34663.061856
State,34,New Jersey,274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,955,162182.79058,31086.973822,28277.424084
State,34,New Jersey,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",2642,98756.523467,15338.490537,12812.480696
State,34,New Jersey,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",1116,64376.25,9002.7168459,6760.2580645
State,34,New Jersey,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",542,51785.380074,7145.898524,4994.6402214
State,34,New Jersey,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",304,119953.90132,19506.4375,16598.542763
State,34,New Jersey,284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",18,45990.444444,7148.1666667,4959.9444444
State,34,New Jersey,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",1361,146391.64805,21478.23806,17779.755327
State,34,New Jersey,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",1058,79283.120983,10868.270321,8213.9470699
State,34,New Jersey,288,ACUTE AND SUBACUTE ENDOCARDITIS WITH MCC,36,188292.75,24565.583333,22499.555556
State,34,New Jersey,289,ACUTE AND SUBACUTE ENDOCARDITIS WITH CC,23,115748.26087,14018.913043,12155.695652
State,34,New Jersey,291,HEART FAILURE AND SHOCK WITH MCC,11417,88066.239467,12505.974862,10204.636157
State,34,New Jersey,292,HEART FAILURE AND SHOCK WITH CC,364,68116.32967,8289.4862637,6405.2582418
State,34,New Jersey,293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,62,45269.403226,6026.2741935,4444.3387097
State,34,New Jersey,296,"CARDIAC ARREST, UNEXPLAINED WITH MCC",86,134542.73256,16548.372093,14433.372093
State,34,New Jersey,297,"CARDIAC ARREST, UNEXPLAINED WITH CC",15,49334.733333,6667.2666667,5389.5333333
State,34,New Jersey,299,PERIPHERAL VASCULAR DISORDERS WITH MCC,607,93267.886326,15748.29654,12585.319605
State,34,New Jersey,300,PERIPHERAL VASCULAR DISORDERS WITH CC,759,70651.479578,10156.26614,8079.4084321
State,34,New Jersey,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,188,45894.430851,7348.9946809,5311.5851064
State,34,New Jersey,302,ATHEROSCLEROSIS WITH MCC,76,93205.131579,12734.039474,10927.381579
State,34,New Jersey,303,ATHEROSCLEROSIS WITHOUT MCC,232,42730.818966,6918.8663793,5248.7413793
State,34,New Jersey,304,HYPERTENSION WITH MCC,446,92004.441704,11976.141256,9456.8834081
State,34,New Jersey,305,HYPERTENSION WITHOUT MCC,766,55153.322454,7269.6827676,5258.5691906
State,34,New Jersey,306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,134,82098.291045,14791.492537,12798.08209
State,34,New Jersey,307,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,105,73067.304762,9952.7333333,7838.7714286
State,34,New Jersey,308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,1839,86795.395867,12270.443719,9860.0918978
State,34,New Jersey,309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,1986,55330.405337,7314.4068479,5422.1706949
State,34,New Jersey,310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,1049,42642.557674,5708.2268827,3626.0247855
State,34,New Jersey,311,ANGINA PECTORIS,115,46920.052174,7139.8869565,5347
State,34,New Jersey,312,SYNCOPE AND COLLAPSE,1937,63348.14507,8350.9716056,6408.1120289
